release_year,runtime,imdb_votes,age_certification_NC-17,age_certification_PG,age_certification_PG-13,age_certification_R,age_certification_TV-14,age_certification_TV-G,age_certification_TV-MA,age_certification_TV-PG,age_certification_TV-Y,age_certification_TV-Y7
2019,12,90.0,False,False,False,False,False,False,False,False,True,False
2011,115,391.0,False,True,False,False,False,False,False,False,False,False
2021,115,24232.0,False,False,True,False,False,False,False,False,False,False
2020,125,1562.0,False,False,False,False,False,False,False,False,False,False
2018,94,150.0,False,True,False,False,False,False,False,False,False,False
2011,41,28.0,False,False,False,False,True,False,False,False,False,False
2022,48,265.0,False,False,False,False,False,False,True,False,False,False
2018,24,27.0,False,False,False,False,False,False,False,False,False,False
2020,88,1304.0,False,False,False,False,False,False,False,False,False,False
2016,45,74.0,False,False,False,False,True,False,False,False,False,False
2019,61,7544.0,False,False,False,False,False,False,True,False,False,False
2020,37,3958.0,False,False,False,False,True,False,False,False,False,False
2016,51,3658.0,False,False,False,False,True,False,False,False,False,False
2022,147,15032.0,False,False,False,False,False,False,False,False,False,False
2017,43,4181.0,False,False,False,False,True,False,False,False,False,False
2019,115,2647.0,False,False,False,False,False,False,False,False,False,False
2020,45,22045.0,False,False,False,False,False,False,False,False,False,False
2021,49,4841.0,False,False,False,False,False,False,True,False,False,False
2020,0,3010.0,False,False,False,False,True,False,False,False,False,False
2019,49,2637.0,False,False,False,False,False,False,False,False,False,False
2017,27,9980.0,False,False,False,False,False,False,True,False,False,False
2012,53,34362.0,False,False,False,False,True,False,False,False,False,False
2021,47,1319.0,False,False,False,False,False,False,True,False,False,False
2020,83,912.0,False,False,False,False,False,False,False,False,False,False
2020,23,16.0,False,False,False,False,False,False,True,False,False,False
2021,89,482.0,False,False,False,True,False,False,False,False,False,False
2011,96,23287.0,False,False,True,False,False,False,False,False,False,False
2016,95,42148.0,False,False,False,True,False,False,False,False,False,False
2021,5,674.0,False,False,False,False,False,False,False,False,False,True
2018,96,1338.0,False,False,False,False,False,False,False,False,False,False
2019,58,1654.0,False,False,False,False,False,False,False,False,False,False
2016,24,8706.0,False,False,False,False,False,False,False,False,False,True
2018,23,815.0,False,False,False,False,False,False,True,False,False,False
2019,26,5025.0,False,False,False,False,False,False,True,False,False,False
2017,83,14098.0,False,False,False,False,False,False,False,False,False,False
2016,48,1665.0,False,False,False,False,False,False,False,True,False,False
2016,110,62.0,False,False,False,False,False,False,False,False,False,False
2021,25,38.0,False,False,False,False,False,False,False,False,False,False
2021,145,1566.0,False,False,False,False,False,False,False,False,False,False
2019,61,2341.0,False,False,False,False,False,False,False,False,False,False
2021,110,8276.0,False,False,False,False,False,False,False,False,False,False
2017,97,989.0,False,False,False,False,False,False,False,False,False,False
2020,62,395.0,False,False,False,False,False,False,True,False,False,False
2016,82,353.0,False,False,False,False,False,False,False,False,False,False
2017,90,523.0,False,False,False,False,False,False,False,False,False,False
2017,47,172.0,False,False,False,False,False,False,False,False,False,False
2020,94,50275.0,False,False,False,True,False,False,False,False,False,False
2020,111,83973.0,False,False,False,True,False,False,False,False,False,False
2017,45,117055.0,False,False,False,False,False,False,True,False,False,False
2014,161,1081.0,False,False,False,False,False,False,False,False,False,False
2021,109,58277.0,False,False,False,False,False,False,False,False,False,False
2020,83,26355.0,False,False,False,True,False,False,False,False,False,False
2016,95,177.0,False,False,False,False,False,False,False,False,False,False
2018,52,4420.0,False,False,False,False,True,False,False,False,False,False
2019,58,96.0,False,False,False,False,False,False,False,False,False,False
2021,115,1623.0,False,False,False,False,False,False,False,False,False,False
2007,113,3922.0,False,False,False,False,False,False,False,False,False,False
2017,111,234.0,False,False,False,False,False,False,False,False,False,False
2014,96,111092.0,False,True,False,False,False,False,False,False,False,False
2016,108,5976.0,False,False,False,False,False,False,False,False,False,False
2021,102,3059.0,False,False,False,False,False,False,False,False,False,False
1993,180,3490.0,False,False,False,False,False,False,False,False,False,False
2021,45,18548.0,False,False,False,False,False,False,True,False,False,False
2014,113,748654.0,False,False,True,False,False,False,False,False,False,False
2021,52,22107.0,False,False,False,False,False,False,True,False,False,False
2006,175,9793.0,False,False,False,False,False,False,False,False,False,False
2013,137,11656.0,False,False,True,False,False,False,False,False,False,False
2020,109,1641.0,False,False,False,False,False,False,False,False,False,False
2018,61,237.0,False,False,False,False,False,False,False,False,False,False
2021,96,11804.0,False,False,False,False,False,False,False,False,False,False
2016,109,157.0,False,False,False,False,False,False,False,False,False,False
2017,81,1096.0,False,False,False,False,False,False,False,False,False,False
2018,58,606.0,False,False,False,False,False,False,False,False,False,False
2012,60,635.0,False,False,False,True,False,False,False,False,False,False
2019,26,1573.0,False,False,False,False,False,False,True,False,False,False
2018,18,710.0,False,False,False,False,False,False,True,False,False,False
2021,107,74672.0,False,False,False,False,False,False,False,False,False,False
2020,55,29446.0,False,False,False,False,False,False,True,False,False,False
2021,101,1240.0,False,False,False,False,False,False,False,False,False,False
1996,155,2837.0,False,False,False,False,False,False,False,False,False,False
2020,55,96015.0,False,False,False,False,False,False,True,False,False,False
2017,169,32573.0,False,False,False,False,False,False,False,False,False,False
2020,95,6126.0,False,False,False,False,False,False,False,False,False,False
2022,106,1432.0,False,False,False,False,False,False,False,False,False,False
2021,125,3722.0,False,False,False,True,False,False,False,False,False,False
2009,93,33051.0,False,False,False,True,False,False,False,False,False,False
2015,55,465.0,False,False,False,False,False,False,False,False,False,False
2018,105,437.0,False,False,False,False,False,False,False,False,False,False
2017,95,1208.0,False,False,False,False,False,False,False,False,False,False
2017,70,1274.0,False,False,False,False,False,False,False,False,False,False
1981,133,1242.0,False,False,False,False,False,False,False,False,False,False
2019,13,119.0,False,False,False,False,False,False,False,False,True,False
2017,107,3849.0,False,False,False,False,False,False,False,False,False,False
2010,115,10415.0,False,False,False,True,False,False,False,False,False,False
2009,94,131564.0,False,False,False,True,False,False,False,False,False,False
2021,106,10748.0,False,False,False,False,False,False,False,False,False,False
2019,140,106.0,False,False,False,False,False,False,False,False,False,False
2021,27,8569.0,False,False,False,False,False,False,True,False,False,False
2013,105,38.0,False,False,False,False,False,False,False,False,False,False
2014,102,327565.0,False,True,False,False,False,False,False,False,False,False
2005,145,146847.0,False,False,True,False,False,False,False,False,False,False
2014,73,1883.0,False,False,False,False,True,False,False,False,False,False
2016,97,99053.0,False,False,True,False,False,False,False,False,False,False
2019,30,188.0,False,False,False,False,False,False,True,False,False,False
2022,51,64.0,False,False,False,False,False,False,True,False,False,False
2019,26,7251.0,False,False,False,False,False,False,True,False,False,False
2021,8,7.0,False,False,False,False,False,False,False,False,False,False
2014,28,442.0,False,False,False,False,False,False,False,False,False,False
2018,25,4687.0,False,False,False,False,False,False,False,False,False,True
2019,150,48.0,False,False,False,False,False,False,False,False,False,False
1994,22,12535.0,False,False,False,False,False,False,False,True,False,False
2021,83,1893.0,False,False,False,False,False,False,False,False,False,False
2016,42,166.0,False,False,False,False,False,False,False,True,False,False
2019,90,532.0,False,False,True,False,False,False,False,False,False,False
2018,110,3019.0,False,False,False,False,False,False,False,False,False,False
2019,110,5251.0,False,False,False,False,False,False,False,False,False,False
2013,69,1299.0,False,True,False,False,False,False,False,False,False,False
2020,88,45971.0,False,False,False,False,False,False,True,False,False,False
2020,46,153.0,False,False,False,False,False,False,False,False,False,False
2015,71,2572.0,False,False,False,False,False,False,False,False,False,False
2017,30,7233.0,False,False,False,False,True,False,False,False,False,False
2020,96,53131.0,False,False,False,True,False,False,False,False,False,False
1980,93,75.0,False,False,False,False,False,False,False,False,False,False
2019,88,3460.0,False,False,False,False,False,False,False,False,False,False
2011,144,9522.0,False,False,False,False,False,False,False,False,False,False
2017,66,995.0,False,False,False,False,False,False,False,False,False,False
2015,27,1905.0,False,False,False,False,False,False,False,False,False,False
2015,100,11963.0,False,False,False,True,False,False,False,False,False,False
2018,112,4222.0,False,False,False,False,False,False,False,False,False,False
2018,32,816.0,False,False,False,False,False,False,True,False,False,False
2018,96,7344.0,False,False,False,False,False,False,False,False,False,False
2005,117,439027.0,False,False,True,False,False,False,False,False,False,False
2017,24,862.0,False,False,False,False,False,False,False,False,False,True
2018,7,98.0,False,False,False,False,False,False,False,False,True,False
2003,142,909.0,False,False,False,False,False,False,False,False,False,False
2018,102,2893.0,False,False,False,True,False,False,False,False,False,False
